Year,Regional Veterinary Offices,C03321V04008,DAA01C01,DAA01C02,DAA01C03,DAA01C04,DAA01C05,DAA01C06,DAA01C07,DAA01C08,DAA01C09
2010,Office 25,25,5723.0,5671.0,87.0,1.53,37.0,192790.0,254799.0,159.0,0.77
2010,Office 26,26,613.0,599.0,66.0,11.02,34.0,47553.0,86202.0,729.0,7.44
2010,Office 27,27,2960.0,2911.0,191.0,6.56,144.0,207692.0,281928.0,530.0,2.04
2010,Office 28,28,5279.0,5222.0,204.0,3.91,111.0,346690.0,460106.0,1167.0,1.89
2010,Office 29,29,5963.0,5793.0,263.0,4.54,147.0,440813.0,570990.0,946.0,1.8
2011,Office 1,1,1042.0,1019.0,103.0,10.11,62.0,33290.0,58223.0,339.0,4.25
2011,Office 2,2,4617.0,4558.0,88.0,1.93,37.0,141857.0,168694.0,388.0,1.92
2011,Office 3,3,8857.0,8772.0,249.0,2.84,116.0,292783.0,411993.0,824.0,1.97
2011,Office 4,4,5229.0,5122.0,174.0,3.4,103.0,214055.0,332269.0,478.0,1.38
2011,Office 5,5,3376.0,3327.0,141.0,4.24,75.0,184999.0,249408.0,508.0,2.26
2011,Office 6,6,7422.0,7356.0,232.0,3.15,127.0,351179.0,452499.0,1129.0,2.5
2011,Office 7,7,756.0,736.0,39.0,5.3,22.0,28239.0,45327.0,426.0,6.21
2011,Office 8,8,1905.0,1889.0,45.0,2.38,26.0,89064.0,110750.0,250.0,2.58
2011,Office 9,9,4826.0,4776.0,116.0,2.43,69.0,241742.0,304650.0,348.0,1.03
2011,Office 10,10,9236.0,9029.0,318.0,3.52,198.0,518118.0,719467.0,1342.0,0.83
2011,Office 11,11,4007.0,3978.0,74.0,1.86,33.0,73342.0,106292.0,162.0,1.59
2011,Office 12,12,3141.0,3110.0,140.0,4.5,74.0,180630.0,204731.0,641.0,2.24
2011,Office 13,13,3283.0,3187.0,236.0,7.41,128.0,285208.0,402073.0,997.0,2.52
2011,Office 14,14,3075.0,3008.0,195.0,6.48,92.0,258359.0,352435.0,954.0,2.58
2011,Office 15,15,6240.0,6099.0,307.0,5.03,212.0,443771.0,603156.0,1511.0,1.76
2011,Office 16,16,918.0,878.0,69.0,7.86,42.0,109979.0,171504.0,517.0,2.61
2011,Office 17,17,2814.0,2753.0,114.0,4.14,53.0,181571.0,261695.0,425.0,2.47
2011,Office 18,18,743.0,686.0,100.0,14.58,43.0,78607.0,121786.0,511.0,2.94
2011,Office 19,19,11796.0,11639.0,475.0,4.08,263.0,460495.0,727967.0,2158.0,2.73
2011,Office 20,20,7013.0,6954.0,259.0,3.72,135.0,272315.0,373090.0,346.0,0.96
2011,Office 21,21,1668.0,1593.0,127.0,7.97,84.0,214986.0,287887.0,579.0,2.07
2011,Office 22,22,1794.0,1773.0,107.0,6.03,68.0,69670.0,113278.0,318.0,2.3
2011,Office 23,23,831.0,814.0,102.0,12.53,76.0,141525.0,204070.0,377.0,1.82
2011,Office 24,24,4182.0,4085.0,294.0,7.2,160.0,316130.0,487347.0,1062.0,2.23
2011,Office 25,25,7455.0,7304.0,361.0,4.94,176.0,396275.0,570605.0,1659.0,3.36
2011,Office 26,26,1365.0,1350.0,22.0,1.63,17.0,39186.0,39112.0,100.0,1.85
2011,Office 27,27,8361.0,8256.0,226.0,2.74,122.0,352085.0,481476.0,876.0,1.67
2011,Office 28,28,1482.0,1439.0,55.0,3.82,34.0,106063.0,152661.0,119.0,1.25
2011,Office 29,29,2444.0,2361.0,209.0,8.85,110.0,144566.0,234782.0,912.0,3.83
2012,Office 1,1,5783.0,5685.0,356.0,6.26,209.0,313767.0,435667.0,1321.0,2.8
2012,Office 2,2,1359.0,1329.0,56.0,4.21,33.0,111908.0,142035.0,260.0,2.07
2012,Office 3,3,3278.0,3256.0,124.0,3.81,75.0,92676.0,136730.0,557.0,4.04
2012,Office 4,4,6250.0,6165.0,120.0,1.95,55.0,249323.0,291516.0,684.0,2.23
2012,Office 5,5,1594.0,1555.0,77.0,4.95,38.0,142957.0,202715.0,175.0,1.22
2012,Office 6,6,3620.0,3602.0,78.0,2.17,37.0,100168.0,153049.0,244.0,1.79
2012,Office 7,7,3788.0,3744.0,233.0,6.22,178.0,185015.0,266586.0,1074.0,3.57
2012,Office 8,8,3106.0,3085.0,122.0,3.95,63.0,158796.0,217457.0,528.0,2.84
2012,Office 9,9,4204.0,4121.0,72.0,1.75,32.0,301717.0,370585.0,227.0,0.64
2012,Office 10,10,9573.0,9416.0,421.0,4.47,273.0,594759.0,888487.0,1357.0,0.78
2012,Office 11,11,4811.0,4755.0,174.0,3.66,106.0,351720.0,472264.0,1465.0,4.05
2012,Office 12,12,1056.0,1042.0,68.0,6.53,41.0,97979.0,154483.0,268.0,1.86
2012,Office 13,13,4090.0,4030.0,112.0,2.78,50.0,270044.0,390122.0,292.0,0.75
2012,Office 14,14,4603.0,4573.0,205.0,4.48,105.0,247386.0,376895.0,756.0,1.95
2012,Office 15,15,8324.0,8227.0,274.0,3.33,138.0,391604.0,552640.0,1226.0,1.85
2012,Office 16,16,2904.0,2884.0,126.0,4.37,83.0,156332.0,229729.0,735.0,3.68
2012,Office 17,17,3887.0,3818.0,139.0,3.64,71.0,164029.0,209976.0,411.0,2.05
2012,Office 18,18,4204.0,4123.0,92.0,2.23,38.0,115066.0,169347.0,354.0,1.85
2012,Office 19,19,6951.0,6789.0,267.0,3.93,168.0,285131.0,376027.0,615.0,1.37
2012,Office 20,20,3357.0,3274.0,88.0,2.69,52.0,214924.0,285898.0,698.0,1.9
2012,Office 21,21,3669.0,3606.0,267.0,7.4,141.0,184158.0,295801.0,1496.0,5.17
2012,Office 22,22,9059.0,8892.0,273.0,3.07,161.0,583914.0,787288.0,1187.0,0.77
2012,Office 23,23,3242.0,3231.0,147.0,4.55,72.0,110316.0,161833.0,353.0,2.17
2012,Office 24,24,6534.0,6441.0,241.0,3.74,137.0,474437.0,629087.0,2144.0,4.17
2012,Office 25,25,6083.0,6045.0,166.0,2.75,108.0,176890.0,239584.0,640.0,2.8
2012,Office 26,26,8698.0,8562.0,175.0,2.04,95.0,322590.0,380600.0,544.0,0.89
2012,Office 27,27,6741.0,6633.0,289.0,4.36,158.0,521522.0,741173.0,2313.0,3.34
2012,Office 28,28,5577.0,5462.0,212.0,3.88,120.0,326109.0,453236.0,1012.0,2.14
2012,Office 29,29,1880.0,1865.0,119.0,6.38,98.0,133504.0,169474.0,284.0,1.31
2013,Office 1,1,7853.0,7673.0,331.0,4.31,142.0,385042.0,526097.0,1290.0,2.47
2013,Office 2,2,4559.0,4447.0,166.0,3.73,88.0,369044.0,450821.0,724.0,1.38
2013,Office 3,3,1066.0,1042.0,81.0,7.77,45.0,86251.0,133453.0,382.0,2.82
2013,Office 4,4,7096.0,6949.0,317.0,4.56,209.0,461877.0,629060.0,1183.0,1.52
2013,Office 5,5,1387.0,1296.0,164.0,12.65,116.0,297235.0,445091.0,1542.0,3.56
2013,Office 6,6,10414.0,10228.0,346.0,3.38,197.0,554303.0,782477.0,1712.0,2.05
2013,Office 7,7,881.0,843.0,114.0,13.52,74.0,75621.0,132449.0,598.0,5.16
2013,Office 8,8,3051.0,3032.0,189.0,6.23,88.0,100701.0,158354.0,718.0,4.86
2013,Office 9,9,10581.0,10426.0,346.0,3.32,174.0,442526.0,627801.0,1192.0,1.42
2013,Office 10,10,3917.0,3851.0,199.0,5.17,134.0,311006.0,398739.0,225.0,0.6
2013,Office 11,11,6065.0,5886.0,269.0,4.57,155.0,334184.0,457208.0,1222.0,2.54
2013,Office 12,12,5167.0,5108.0,140.0,2.74,72.0,298140.0,378343.0,357.0,0.74
2013,Office 13,13,2163.0,2152.0,138.0,6.41,61.0,40795.0,80322.0,808.0,7.24
2013,Office 14,14,2544.0,2449.0,109.0,4.45,58.0,308611.0,406108.0,567.0,1.2
2013,Office 15,15,1451.0,1416.0,105.0,7.42,77.0,179186.0,239696.0,312.0,1.47
2013,Office 16,16,1355.0,1342.0,50.0,3.73,36.0,184065.0,244736.0,243.0,0.9
2013,Office 17,17,1652.0,1643.0,36.0,2.19,22.0,95786.0,126783.0,207.0,1.42
2013,Office 18,18,1375.0,1320.0,90.0,6.82,60.0,207604.0,285239.0,654.0,2.24
2013,Office 19,19,3640.0,3532.0,233.0,6.6,117.0,238002.0,368389.0,777.0,3.07
2013,Office 20,20,1299.0,1262.0,53.0,4.2,36.0,144385.0,183703.0,257.0,1.69
2013,Office 21,21,3542.0,3480.0,123.0,3.53,69.0,294856.0,344395.0,716.0,1.53
2013,Office 22,22,6193.0,6101.0,183.0,3.0,97.0,294097.0,382457.0,757.0,1.39
2013,Office 23,23,5541.0,5398.0,298.0,5.52,155.0,273154.0,382423.0,2050.0,6.43
2013,Office 24,24,5547.0,5413.0,132.0,2.44,63.0,225447.0,271159.0,321.0,1.08
2013,Office 25,25,776.0,759.0,27.0,3.56,20.0,65028.0,87351.0,106.0,1.16
2013,Office 26,26,4289.0,4199.0,158.0,3.76,78.0,244670.0,306172.0,470.0,1.68
2013,Office 27,27,1256.0,1229.0,114.0,9.28,73.0,95355.0,128624.0,558.0,5.26
2013,Office 28,28,7480.0,7364.0,320.0,4.35,205.0,402812.0,610720.0,1276.0,2.6
2013,Office 29,29,5521.0,5368.0,273.0,5.09,163.0,351164.0,507985.0,1425.0,3.35
2014,Office 1,1,8345.0,8173.0,261.0,3.19,164.0,494007.0,657325.0,1455.0,1.5
2014,Office 2,2,3509.0,3404.0,258.0,7.58,162.0,240324.0,318819.0,1250.0,3.32
2014,Office 3,3,9058.0,8936.0,141.0,1.58,86.0,405445.0,485981.0,565.0,0.73
2014,Office 4,4,4629.0,4567.0,246.0,5.39,161.0,345810.0,438039.0,589.0,0.88
2014,Office 5,5,2242.0,2202.0,190.0,8.63,85.0,301676.0,412668.0,1332.0,3.89
2014,Office 6,6,3238.0,3165.0,167.0,5.28,89.0,147054.0,229177.0,535.0,2.83
2014,Office 7,7,611.0,574.0,68.0,11.85,55.0,48335.0,76015.0,124.0,1.46
2014,Office 8,8,5352.0,5277.0,110.0,2.08,54.0,212772.0,278115.0,177.0,0.78
2014,Office 9,9,863.0,842.0,93.0,11.05,74.0,96641.0,135393.0,582.0,3.34
2014,Office 10,10,1692.0,1594.0,84.0,5.27,48.0,95159.0,156115.0,384.0,2.93
2014,Office 11,11,1266.0,1245.0,47.0,3.78,29.0,137290.0,169806.0,109.0,0.68
2014,Office 12,12,5176.0,5067.0,203.0,4.01,111.0,339160.0,471719.0,1146.0,2.42
2014,Office 13,13,5394.0,5307.0,159.0,3.0,103.0,288709.0,405408.0,358.0,0.71
2014,Office 14,14,4945.0,4833.0,182.0,3.77,94.0,132254.0,218168.0,333.0,1.7
2014,Office 15,15,5261.0,5210.0,167.0,3.21,61.0,137019.0,210218.0,551.0,2.62
2014,Office 16,16,10274.0,10163.0,211.0,2.08,102.0,387162.0,496534.0,1188.0,2.67
2014,Office 17,17,7191.0,7161.0,168.0,2.35,110.0,436211.0,544130.0,899.0,1.08
2014,Office 18,18,2536.0,2489.0,51.0,2.05,37.0,57374.0,72092.0,221.0,2.33
2014,Office 19,19,7019.0,6876.0,342.0,4.97,172.0,411881.0,567586.0,1793.0,3.08
2014,Office 20,20,7366.0,7081.0,433.0,6.11,249.0,532561.0,792854.0,1864.0,1.7
2014,Office 21,21,4456.0,4387.0,151.0,3.44,85.0,373654.0,490138.0,496.0,0.76
2014,Office 22,22,5491.0,5430.0,209.0,3.85,118.0,224989.0,308957.0,1005.0,3.47
2014,Office 23,23,6628.0,6582.0,219.0,3.33,137.0,325764.0,453599.0,707.0,1.15
2014,Office 24,24,3443.0,3300.0,245.0,7.42,127.0,299079.0,410367.0,1001.0,2.51
2014,Office 25,25,3794.0,3681.0,167.0,4.54,107.0,236528.0,326613.0,615.0,2.34
2014,Office 26,26,3498.0,3437.0,127.0,3.7,73.0,230704.0,319419.0,325.0,1.15
2014,Office 27,27,5381.0,5287.0,232.0,4.39,125.0,350839.0,473879.0,954.0,1.52
2014,Office 28,28,3944.0,3878.0,136.0,3.51,55.0,157557.0,219336.0,389.0,1.58
2014,Office 29,29,822.0,801.0,48.0,5.99,50.0,97763.0,138689.0,289.0,2.29
2015,Office 1,1,4094.0,4018.0,121.0,3.01,67.0,318503.0,420486.0,814.0,2.46
2015,Office 2,2,794.0,785.0,79.0,10.06,53.0,90576.0,128305.0,437.0,3.5
2015,Office 3,3,4173.0,4092.0,170.0,4.15,104.0,215517.0,293341.0,756.0,2.65
2015,Office 4,4,2648.0,2574.0,113.0,4.39,54.0,346277.0,449105.0,627.0,0.99
2015,Office 5,5,754.0,749.0,60.0,8.01,25.0,52371.0,81798.0,196.0,1.61
2015,Office 6,6,1445.0,1442.0,64.0,4.44,27.0,34399.0,43960.0,224.0,3.64
2015,Office 7,7,5953.0,5767.0,252.0,4.37,173.0,384094.0,507964.0,1725.0,3.5
2015,Office 8,8,2834.0,2821.0,191.0,6.77,115.0,308417.0,404030.0,1143.0,3.46
2015,Office 9,9,2630.0,2609.0,136.0,5.21,78.0,194112.0,231283.0,611.0,2.28
2015,Office 10,10,9966.0,9804.0,289.0,2.95,176.0,328702.0,467568.0,1075.0,2.33
2015,Office 11,11,2745.0,2667.0,150.0,5.62,108.0,270186.0,402223.0,756.0,1.88
2015,Office 12,12,3462.0,3398.0,156.0,4.59,60.0,331253.0,462984.0,526.0,1.2
2015,Office 13,13,5470.0,5383.0,341.0,6.33,171.0,410848.0,629560.0,1642.0,2.44
2015,Office 14,14,2250.0,2229.0,85.0,3.81,50.0,100641.0,124088.0,257.0,2.36
2015,Office 15,15,2517.0,2499.0,77.0,3.08,42.0,186481.0,236664.0,689.0,2.9
2015,Office 16,16,3622.0,3526.0,92.0,2.61,64.0,354226.0,426716.0,727.0,1.68
2015,Office 17,17,1226.0,1194.0,44.0,3.69,33.0,66836.0,72278.0,88.0,1.58
2015,Office 18,18,3237.0,3134.0,280.0,8.93,166.0,357167.0,550852.0,1125.0,2.16
2015,Office 19,19,8753.0,8730.0,128.0,1.47,61.0,228302.0,298482.0,281.0,0.95
2015,Office 20,20,1283.0,1263.0,52.0,4.12,34.0,80021.0,107321.0,493.0,4.45
2015,Office 21,21,6712.0,6658.0,217.0,3.26,105.0,347315.0,493776.0,1531.0,3.07
2015,Office 22,22,4319.0,4229.0,185.0,4.37,113.0,311846.0,436821.0,968.0,1.86
2015,Office 23,23,7168.0,7081.0,298.0,4.21,188.0,501003.0,675141.0,1433.0,1.36
2015,Office 24,24,2893.0,2865.0,79.0,2.76,30.0,75646.0,104196.0,381.0,3.28
2015,Office 25,25,3557.0,3540.0,203.0,5.73,97.0,118560.0,211889.0,1145.0,6.14
2015,Office 26,26,3969.0,3843.0,128.0,3.33,66.0,208797.0,283547.0,569.0,1.73
2015,Office 27,27,3660.0,3599.0,142.0,3.95,73.0,107332.0,164870.0,1117.0,5.27
2015,Office 28,28,2049.0,2029.0,43.0,2.12,26.0,218665.0,275318.0,214.0,1.27
2015,Office 29,29,479.0,474.0,23.0,4.85,14.0,23581.0,26922.0,68.0,1.52
2016,Office 1,1,3929.0,3839.0,200.0,5.21,145.0,217094.0,308616.0,1381.0,4.56
2016,Office 2,2,1855.0,1832.0,97.0,5.29,61.0,41579.0,66840.0,336.0,3.88
2016,Office 3,3,2760.0,2661.0,132.0,4.96,81.0,299375.0,335547.0,595.0,1.29
2016,Office 4,4,4734.0,4628.0,224.0,4.84,137.0,339254.0,449733.0,1175.0,2.12
2016,Office 5,5,5294.0,5179.0,227.0,4.38,139.0,274777.0,387748.0,666.0,1.6
2016,Office 6,6,3924.0,3893.0,103.0,2.65,54.0,96824.0,134784.0,441.0,3.18
2016,Office 7,7,8046.0,7931.0,249.0,3.14,104.0,310991.0,431799.0,792.0,1.99
2016,Office 8,8,1338.0,1313.0,84.0,6.4,54.0,66350.0,100858.0,454.0,4.16
2016,Office 9,9,11796.0,11639.0,434.0,3.73,228.0,516314.0,766035.0,2434.0,3.36
2016,Office 10,10,9604.0,9476.0,382.0,4.03,223.0,375119.0,570590.0,2211.0,4.67
2016,Office 11,11,3315.0,3258.0,237.0,7.27,112.0,301690.0,407403.0,1305.0,2.97
2016,Office 12,12,857.0,844.0,53.0,6.28,30.0,88188.0,112371.0,137.0,1.29
2016,Office 13,13,4721.0,4652.0,154.0,3.31,83.0,177573.0,228784.0,733.0,3.06
2016,Office 14,14,547.0,536.0,40.0,7.46,29.0,47746.0,78952.0,485.0,4.7
2016,Office 15,15,2931.0,2907.0,170.0,5.85,80.0,186811.0,297976.0,683.0,2.23
2016,Office 16,16,988.0,974.0,79.0,8.11,32.0,74575.0,104119.0,373.0,2.64
2016,Office 17,17,7546.0,7389.0,258.0,3.49,163.0,528642.0,740774.0,1388.0,1.09
2016,Office 18,18,3705.0,3631.0,130.0,3.58,60.0,128918.0,179183.0,502.0,2.19
2016,Office 19,19,4392.0,4323.0,237.0,5.48,116.0,373214.0,522224.0,1222.0,1.52
2016,Office 20,20,2984.0,2935.0,140.0,4.77,83.0,199161.0,278749.0,607.0,2.39
2016,Office 21,21,5917.0,5905.0,138.0,2.34,57.0,236820.0,279545.0,427.0,2.16
2016,Office 22,22,4494.0,4408.0,227.0,5.15,68.0,124231.0,221335.0,1262.0,5.93
2016,Office 23,23,5025.0,4925.0,200.0,4.06,105.0,257374.0,373076.0,747.0,2.05
2016,Office 24,24,2461.0,2414.0,167.0,6.92,87.0,98736.0,162165.0,908.0,5.24
2016,Office 25,25,4800.0,4758.0,199.0,4.18,115.0,179022.0,270070.0,677.0,1.64
2016,Office 26,26,3176.0,3139.0,92.0,2.93,50.0,86438.0,122451.0,600.0,4.03
2016,Office 27,27,6077.0,6034.0,256.0,4.24,138.0,328526.0,456348.0,689.0,1.68
2016,Office 28,28,4620.0,4547.0,252.0,5.54,126.0,205183.0,317360.0,894.0,2.9
2016,Office 29,29,6516.0,6376.0,309.0,4.85,167.0,465699.0,648152.0,1664.0,1.9
2017,Office 1,1,4390.0,4271.0,175.0,4.1,104.0,437269.0,605947.0,1005.0,1.67
2017,Office 2,2,691.0,659.0,67.0,10.17,47.0,103422.0,121103.0,131.0,1.14
2017,Office 3,3,3901.0,3856.0,125.0,3.24,79.0,254046.0,325128.0,411.0,1.09
2017,Office 4,4,4000.0,3941.0,108.0,2.74,68.0,108024.0,155566.0,250.0,1.47
2017,Office 5,5,3134.0,3022.0,288.0,9.53,183.0,350799.0,530406.0,1761.0,3.65
2017,Office 6,6,2762.0,2732.0,112.0,4.1,77.0,92388.0,132570.0,427.0,3.22
2017,Office 7,7,5264.0,5243.0,251.0,4.79,143.0,221374.0,339098.0,936.0,2.68
2017,Office 8,8,511.0,493.0,60.0,12.17,38.0,85677.0,134565.0,294.0,3.18
2017,Office 9,9,2518.0,2473.0,118.0,4.77,76.0,143500.0,238620.0,401.0,1.73
2017,Office 10,10,2153.0,2129.0,58.0,2.72,29.0,72769.0,90632.0,280.0,2.96
2017,Office 11,11,2903.0,2793.0,215.0,7.7,147.0,376661.0,495908.0,1208.0,2.65
2017,Office 12,12,4634.0,4520.0,221.0,4.89,117.0,407876.0,584006.0,1732.0,3.53
2017,Office 13,13,3231.0,3202.0,148.0,4.62,112.0,193662.0,279481.0,472.0,2.02
2017,Office 14,14,5870.0,5813.0,164.0,2.82,64.0,77927.0,122201.0,370.0,2.61
2017,Office 15,15,4796.0,4734.0,210.0,4.44,105.0,373776.0,513219.0,645.0,1.21
2017,Office 16,16,4177.0,4085.0,83.0,2.03,59.0,118725.0,152203.0,194.0,1.29
2017,Office 17,17,4488.0,4440.0,228.0,5.14,118.0,161056.0,250865.0,710.0,3.36
2017,Office 18,18,1970.0,1953.0,144.0,7.37,95.0,74919.0,108215.0,960.0,6.3
2017,Office 19,19,10638.0,10501.0,361.0,3.44,204.0,565966.0,762912.0,1464.0,1.4
2017,Office 20,20,2749.0,2718.0,89.0,3.27,68.0,211368.0,261110.0,223.0,0.94
2017,Office 21,21,1712.0,1692.0,109.0,6.44,45.0,109168.0,155378.0,288.0,1.99
2017,Office 22,22,1561.0,1548.0,61.0,3.94,37.0,47314.0,70898.0,165.0,1.79
2017,Office 23,23,4140.0,4016.0,278.0,6.92,178.0,364402.0,533891.0,2116.0,4.38
2017,Office 24,24,7602.0,7507.0,257.0,3.42,161.0,370319.0,531695.0,1185.0,1.67
2017,Office 25,25,3259.0,3240.0,60.0,1.85,31.0,181471.0,240445.0,238.0,1.01
2017,Office 26,26,7952.0,7895.0,335.0,4.24,159.0,194544.0,313875.0,1042.0,3.39
2017,Office 27,27,9336.0,9184.0,284.0,3.09,126.0,417313.0,567578.0,1080.0,1.57
2017,Office 28,28,2466.0,2447.0,119.0,4.86,51.0,70911.0,110723.0,420.0,3.65
2017,Office 29,29,3032.0,2916.0,241.0,8.26,165.0,501244.0,680410.0,1507.0,1.53
2018,Office 1,1,7069.0,6910.0,389.0,5.63,195.0,266967.0,392422.0,1501.0,4.36
2018,Office 2,2,4068.0,3973.0,139.0,3.5,92.0,244837.0,314515.0,694.0,2.29
2018,Office 3,3,3611.0,3559.0,125.0,3.51,97.0,326233.0,424227.0,541.0,1.15
2018,Office 4,4,5751.0,5658.0,231.0,4.08,127.0,272218.0,352265.0,658.0,2.28
2018,Office 5,5,3896.0,3723.0,227.0,6.1,113.0,270605.0,374356.0,1181.0,2.74
2018,Office 6,6,2459.0,2428.0,66.0,2.72,38.0,98202.0,135680.0,192.0,1.67
2018,Office 7,7,1515.0,1489.0,80.0,5.37,59.0,99305.0,128407.0,403.0,3.15
2018,Office 8,8,4373.0,4335.0,244.0,5.63,111.0,435198.0,630852.0,944.0,1.72
2018,Office 9,9,2647.0,2566.0,91.0,3.55,43.0,175722.0,207878.0,294.0,1.15
2018,Office 10,10,1087.0,1058.0,35.0,3.31,22.0,58467.0,80424.0,124.0,2.25
2018,Office 11,11,6009.0,5774.0,335.0,5.8,189.0,388573.0,576897.0,2189.0,4.91
2018,Office 12,12,1084.0,1060.0,116.0,10.94,80.0,79552.0,136622.0,488.0,3.25
2018,Office 13,13,1874.0,1845.0,141.0,7.64,87.0,180449.0,263619.0,1087.0,4.03
2018,Office 14,14,1810.0,1760.0,120.0,6.82,77.0,151314.0,199625.0,394.0,1.96
2018,Office 15,15,9443.0,9252.0,187.0,2.02,90.0,335018.0,431273.0,869.0,1.48
2018,Office 16,16,4252.0,4223.0,164.0,3.88,83.0,306680.0,465530.0,435.0,0.72
2018,Office 17,17,1543.0,1518.0,59.0,3.89,30.0,41557.0,52901.0,164.0,2.26
2018,Office 18,18,6620.0,6484.0,136.0,2.1,80.0,204347.0,256710.0,585.0,1.46
2018,Office 19,19,1758.0,1713.0,146.0,8.52,95.0,164737.0,228462.0,1066.0,4.56
2018,Office 20,20,5672.0,5589.0,83.0,1.49,35.0,103463.0,142058.0,157.0,1.33
2018,Office 21,21,4265.0,4229.0,151.0,3.57,86.0,224204.0,305936.0,636.0,2.3
2018,Office 22,22,2291.0,2215.0,269.0,12.14,151.0,356406.0,519047.0,1035.0,1.5
2018,Office 23,23,5384.0,5289.0,261.0,4.93,160.0,471460.0,663239.0,1300.0,2.21
2018,Office 24,24,4656.0,4560.0,258.0,5.66,140.0,200493.0,277514.0,1053.0,3.79
2018,Office 25,25,5159.0,5040.0,222.0,4.4,132.0,155430.0,255641.0,547.0,2.09
2018,Office 26,26,1547.0,1530.0,65.0,4.25,33.0,89381.0,120603.0,283.0,2.11
2018,Office 27,27,7135.0,7059.0,191.0,2.71,91.0,299821.0,392344.0,625.0,1.39
2018,Office 28,28,4176.0,4046.0,191.0,4.72,109.0,302464.0,430526.0,846.0,1.36
2018,Office 29,29,3705.0,3665.0,129.0,3.52,69.0,110854.0,179914.0,950.0,4.99
2019,Office 1,1,4336.0,4237.0,186.0,4.39,111.0,363426.0,514550.0,663.0,1.37
2019,Office 2,2,2911.0,2864.0,246.0,8.59,132.0,128020.0,197296.0,809.0,3.96
2019,Office 3,3,8521.0,8455.0,237.0,2.8,118.0,324772.0,439648.0,863.0,1.55
2019,Office 4,4,5636.0,5607.0,103.0,1.84,37.0,198405.0,272607.0,329.0,1.06
2019,Office 5,5,4322.0,4264.0,103.0,2.42,57.0,298913.0,358390.0,709.0,1.51
2019,Office 6,6,3402.0,3365.0,242.0,7.19,126.0,172836.0,274357.0,664.0,2.11
2019,Office 7,7,2413.0,2322.0,154.0,6.63,75.0,125670.0,191686.0,739.0,3.81
2019,Office 8,8,5601.0,5532.0,154.0,2.78,91.0,294255.0,393621.0,260.0,0.72
2019,Office 9,9,1208.0,1202.0,25.0,2.08,18.0,44722.0,53716.0,59.0,0.99
2019,Office 10,10,2800.0,2768.0,157.0,5.67,80.0,127214.0,178153.0,354.0,1.94
2019,Office 11,11,3288.0,3243.0,135.0,4.16,101.0,231939.0,311181.0,336.0,1.21
2019,Office 12,12,6831.0,6710.0,291.0,4.34,151.0,405758.0,586254.0,1425.0,1.93
2019,Office 13,13,3323.0,3230.0,126.0,3.9,71.0,315447.0,417730.0,857.0,1.77
2019,Office 14,14,2676.0,2634.0,100.0,3.8,47.0,158918.0,239177.0,497.0,3.01
